"","x"
"cg05005073",-0.0194213864899253
"cg05138148",0.0591227356837049
"cg05348973",-0.0264764801254513
"cg05780006",0.0692288149961425
"cg05781609",0.0657262523598759
"cg06161657",0.0499851772541982
"cg06180389",0.000806071146138353
"cg06379531",-0.0731828972117941
"cg06638529",0.116268878006529
"cg06885757",0.00921764287173994
"cg06933072",-0.166602652839982
"cg07112087",-0.000529709949429665
"cg07175197",-0.0103196205083553
"cg07229301",0.328943526415687
"cg07363657",0.0105981827298877
"cg07398352",0.0136905214611752
"cg07560447",0.0450452939253185
"cg07719786",0.0559538639327755
"cg07804289",-0.0780090446857689
"cg07896855",-0.0131597548926637
"cg08023265",0.164487678009078
"cg08129759",0.140830296535671
"cg08877463",-0.170442794857632
"cg08922317",0.147924366842179
"cg09139451",0.0848438589930887
"cg09556527",0.0544368905896125
"cg09788693",0.0113709931650068
"cg09874213",-0.11756512728021
"cg10241183",-0.043603278122812
"cg10246448",-0.104117145233633
"cg10425291",-0.0174079181574606
"cg10574861",-0.0128646645360355
"cg10653240",0.0605083856396915
"cg10821976",0.0479863768479693
"cg11196333",0.00267057413252926
"cg11414742",-0.0369747182700353
"cg12125780",0.0486259589428911
"cg12769118",0.0578175925545456
"cg13369817",0.0910811793636743
"cg13688474",0.0384821362089788
"cg14028856",-0.0405099170039407
"cg14613228",0.0570743646738864
"cg14987607",0.000346575461727409
"cg15328271",0.0348160276676666
"cg15458577",-0.327556143008945
"cg15897315",0.0325888371689928
"cg15900052",0.0290125794043007
"cg16056164",-0.0172991317374414
"cg16308270",0.133299291421799
"cg17515145",0.0097433440160917
"cg18181492",0.333220084291277
"cg18273593",-0.0242763037709631
"cg18369654",0.0241628328174209
"cg18375642",-0.110184099880278
"cg18486150",-0.17741416721209
"cg19895786",0.0500387423714665
"cg19899225",0.0173060774259987
"cg20611334",-0.00963678481060594
"cg20694572",0.0571063443217584
"cg20948151",0.0551969436649738
"cg21196487",-0.288105820795635
"cg21417627",0.027845621895245
"cg22043936",-0.0784467274994033
"cg22175494",0.0602839836504106
"cg22228748",-0.0911052479117555
"cg22230604",-0.020881165331873
"cg22367872",-0.0582986638766832
"cg22446206",0.0138601028871487
"cg22536775",-0.0843363595042363
"cg24117315",-0.0210921847913349
"cg24495667",-0.0685089594566317
"cg24731625",0.332336741353355
"cg24927687",0.0833740271361313
"cg25743622",-0.0309941989304517
"cg25843580",0.0240198194557665
"cg26314722",-0.00561761100763759
"cg26371327",-0.273689912976105
"cg26556529",0.00425313295929184
"cg27294168",-0.0647356525754529
"cg27535885",0.129394735265987
"cg00347673",-0.000882171051249453
"cg00508817",-0.0236983108270974
"cg00880741",0.075736757608754
"cg01002570",0.0281076821624817
"cg01094950",0.0892412507335361
"cg02380135",-0.17115121606187
"cg02543470",-0.124221194660912
"cg03064940",-0.0479794681043751
"cg03157115",0.00535928920813539
"cg03744893",0.101367052335548
"cg04144365",-0.0410484844988759
"cg05172061",-0.0273350491865533
"cg05418915",-0.099808601360056
"cg06392753",-0.125744756761892
"cg07055315",-0.0592033361453463
"cg07158040",0.0114349386951397
"cg07903472",-0.0120893862314181
"cg08053523",0.157334013389284
"cg08426369",0.0016841770621752
"cg08471173",-0.0402187686428893
"cg09399716",0.0513849040108332
"cg10505761",0.0197100756163721
"cg10812717",0.0104579513178443
"cg11346754",0.078981096276647
"cg11479811",0.0239028984684731
"cg11644052",-0.0132873013710041
"cg12407784",-0.0486480437433819
"cg12804104",0.000181500072203864
"cg13521797",0.0129908125700988
"cg15066967",-0.0284400530026308
"cg15299997",0.0394534633719648
"cg15638366",0.045723174243835
"cg15774334",0.00129466036580947
"cg16338280",-0.0532593772103977
"cg17474004",0.0122500127121354
"cg18912768",-0.0566560860102123
"cg19074292",-0.0825694531514009
"cg19124521",-0.221439370360579
"cg19788941",0.0428941666885866
"cg19828537",0.0295284710860123
"cg20176388",0.139058780917329
"cg20520115",0.116450610846348
"cg20731529",0.0518146036319085
"cg20966539",0.14980473886998
"cg21213426",0.0485385975159945
"cg21646471",0.123087339512186
"cg21932231",-0.0225973169384076
"cg22050792",-0.129090439663647
"cg22393213",0.0164707305436198
"cg23101885",-0.0791185250999409
"cg23367358",-0.0353280133361066
"cg23399173",0.0342587733575711
"cg24213248",0.0187494261364193
"cg24549161",-0.0225845471367514
"cg24995347",0.0284738646447952
"cg25268863",-0.134574552220638
"cg25438746",0.0167169977956964
"cg26312337",-0.060941834043654
"cg27490568",0.00387533555624464
"cg27597853",-0.0504558129205325
"cg27623769",0.00192934470307247
"cg01855070",0.0112388017311019
"cg02005664",-0.0142621434461223
"cg02026180",-0.0202722212278375
"cg02058357",0.00445496587835157
"cg02523305",0.00778040085646387
"cg02828993",5.38790299360901e-05
"cg03018380",-0.245460514808048
"cg03435448",-0.0133004024512286
"cg05570980",-0.0145476261212277
"cg06103243",0.0766340131216784
"cg06784602",1.67745727614746e-05
"cg07054668",-0.0465961241686334
"cg07056242",-0.000374827680542532
"cg07287167",-0.0331140067027402
"cg07777540",-0.143721923975859
"cg08028452",0.0517026888281349
"cg08072840",0.0805324015052334
"cg09811393",0.0123622688504419
"cg10126931",0.181878018412255
"cg10358197",0.077189313632147
"cg10930676",0.000140818468406676
"cg10944383",0.0018024967941218
"cg11384014",-0.00315417897139255
"cg11595270",-0.0270949679332371
"cg12155036",0.0750912838338435
"cg12405098",0.0357824008498445
"cg12458207",-0.00459921116830245
"cg13261802",0.0650577416736097
"cg13511885",9.45343780793912e-06
"cg13781758",-0.0551016946854321
"cg14659547",0.0600240337901523
"cg14993430",0.130648145665052
"cg15213122",0.0841236924403669
"cg15283967",0.0766235414902243
"cg15685811",-0.0295516136239416
"cg16098726",-0.0603142550156846
"cg16259362",-0.0314281787112834
"cg16523115",-0.150110208382791
"cg16663891",-0.000781551341944022
"cg16706546",0.02983029272617
"cg16854533",-0.298565141408029
"cg17631451",-0.00290278461539407
"cg17786845",0.0420949362238472
"cg17820229",0.00773526385149526
"cg18089380",-4.53756185431565e-05
"cg18276599",-0.00497833201586699
"cg19440734",0.0195376501362252
"cg19498178",-0.0464854269415678
"cg19980260",0.0266883622375082
"cg20176220",0.00996601219996077
"cg20498563",-0.0499312988323764
"cg21221540",0.0522594453980661
"cg21458593",0.0118744609211055
"cg21572731",-0.0605724450216776
"cg21585306",0.0343922562610788
"cg24298409",-0.0804038512606181
"cg24374013",-0.0838025160728875
"cg24431372",0.0153677258905584
"cg24632873",0.00279934244662466
"cg24838136",0.00632231505117568
"cg24868271",0.0696768134205612
"cg25262261",0.0207758344314034
"cg25597307",0.112232841868671
"cg25616869",-0.0106141431012989
"cg00277233",0.019680042969374
"cg00650386",-0.0785566973602335
"cg01106419",-0.0878675427555062
"cg01615271",0.0154955933731607
"cg01901089",0.000771034048673332
"cg02216535",0.0144193623535931
"cg02883604",0.154522324065126
"cg03732759",-0.0293689641553122
"cg03743580",-0.0620065117359654
"cg04881673",-0.0198055919509885
"cg06704884",0.060425363729766
"cg07244783",-0.0795035218461827
"cg07275757",0.0245527463043191
"cg07854954",0.11522905190393
"cg08167110",0.117721451004488
"cg08229127",0.0419060559780613
"cg08735710",0.0869671213472663
"cg08817120",-0.0947598542098066
"cg09168222",-0.0415300333868852
"cg09232805",-0.053546682148103
"cg09472821",0.0254692471997092
"cg09568483",0.251912111314008
"cg09852389",0.0196698294854507
"cg10189763",0.0261722045398006
"cg10376838",0.0492123752894876
"cg11239175",0.0132948913872099
"cg11569478",-0.226482659591632
"cg14095959",0.130010642300687
"cg16028169",0.00936066455771795
"cg17429887",-0.108329892431306
"cg18101028",0.060929999019508
"cg18720506",-0.0889185379652445
"cg19850370",0.0519604319200673
"cg20086219",-0.0994489783981649
"cg20254658",-6.42710363473089e-05
"cg20818457",0.0611943614243182
"cg21620606",-0.0299238688451964
"cg23488414",-0.111886475949095
"cg23746628",-0.187583759930643
"cg24074177",0.00130391729964844
"cg24807169",-0.0583271305280561
"cg25117600",-0.0262921002194124
"cg26306052",0.0364589085728153
"cg26838398",0.0262205791535723
"cg26874341",-0.0726864130729369
"cg27060793",-0.00282021013706584
"cg27488503",-0.0493853017127966
"cg02292949",0.0445505549045671
"cg02486497",0.0446672657989505
"cg02487987",-0.120003593485521
"cg03183936",0.00115706992617311
"cg03326188",0.0957439788685658
"cg03864479",-0.0476482461007025
"cg04547002",-0.0205285450469387
"cg04671476",0.0309476893906887
"cg06643056",0.00568736232476432
"cg06961539",0.23893056074097
"cg07369094",0.0268773460193872
"cg07525267",-0.26298844488653
"cg08391380",-0.00856242951405716
"cg08392199",-0.00757577583921905
"cg08583763",0.0817795739395732
"cg08750510",0.0328897192202361
"cg08898055",-0.015975844272489
"cg08939847",-0.158932753519974
"cg09146813",0.023463095200881
"cg09551613",0.130301638172747
"cg09560636",0.0630581181021421
"cg10426370",0.064116571685737
"cg10497023",0.074396109454501
"cg11190434",-0.236178797401569
"cg11339912",0.0508298776242893
"cg11948905",-0.0278655172519275
"cg12602374",-0.130788257442563
"cg13000136",0.0177696966704669
"cg13384849",-0.0753922401699553
"cg13657884",-0.000259342712673747
"cg14088181",0.012050974765009
"cg14746387",-0.0242659788342731
"cg16578742",0.0336491453329655
"cg17484237",0.0291085758943615
"cg17642774",0.04041785919735
"cg17809170",0.00531297277347838
"cg18372930",0.0254459522934999
"cg18682923",0.0497701605194027
"cg19562321",-0.0703051516102963
"cg19820287",-0.254652017129485
"cg20075683",0.135807396682974
"cg20755989",0.0202320665737774
"cg21590753",-0.116011181285738
"cg21910709",0.00689236432082422
"cg22030962",-0.0403493633493961
"cg22143387",-0.0504820847249643
"cg22464570",-0.154032275867387
"cg22556768",-0.157393630723335
"cg22672639",-0.0516532926459165
"cg22836605",0.108448793422922
"cg23414262",0.00764403260732281
"cg24131671",0.00988762965689999
"cg25324653",-0.10268925391825
"cg25774020",0.000766425019805735
"cg26067259",-0.0622157343656342
"cg26377880",0.0200758205375105
"cg27302175",0.0077397687346514
"cg01254264",0.0212555151705544
"cg01520105",0.0803054318986168
"cg01632562",0.0658830009884086
"cg02066343",0.155717471876932
"cg02145482",-0.0696656144260209
"cg02271790",0.0295375748070419
"cg02654940",0.220425440079061
"cg04387592",0.10051411582093
"cg04401763",0.041846263104143
"cg04424621",-0.00162755527578455
"cg05218678",0.344373297357132
"cg05283184",0.0268476476562778
"cg05394840",0.0306595075039217
"cg05659486",-0.167367439566202
"cg05952475",0.0167538546071831
"cg06612023",0.205447541029032
"cg06755262",0.0774190927736059
"cg07088771",-0.179709553719138
"cg07252363",0.133455158957699
"cg07470830",-0.0309444379152686
"cg07492590",0.0657701209823722
"cg08712118",-0.0276625270640284
"cg09148630",0.00668348556258966
"cg09248660",-0.0576469796412546
"cg09754197",-0.0288966269297232
"cg09837169",-0.00316191952019894
"cg11071407",-0.0510875211827965
"cg11171094",0.143994628841952
"cg11582014",-0.112006493707312
"cg12831863",0.0898749665855406
"cg13380995",0.00591978790454223
"cg13540060",0.0850519023110352
"cg13826452",0.0462384397462162
"cg15476894",0.001879245177257
"cg16249340",0.148018160309381
"cg16284213",0.0928840311459333
"cg16309622",-0.0145492029849709
"cg17478749",0.037764210433583
"cg17566175",0.180666402921205
"cg17591573",-0.0313164171951622
"cg19366835",0.074952934877024
"cg19489146",0.000146928105005218
"cg19657351",0.0143997754945351
"cg20329486",0.0235823852291848
"cg22053720",0.155445648582132
"cg22089736",0.078979767783602
"cg22366909",0.0785526523515276
"cg24252536",0.043919216408032
"cg24690479",-0.024502852592877
"cg24698655",0.0335397598001043
"cg24768187",-0.000400497897611474
"cg26321999",0.0510337751132738
"cg00734592",0.0471634622260358
"cg01213645",0.0297257732657552
"cg01506471",0.02169748551298
"cg02539809",-0.0892023339838286
"cg02544502",0.0413360090973504
"cg02746514",-0.164839634286609
"cg03295107",-0.187570973507715
"cg03485311",-0.0901416099678905
"cg04070188",-0.00712165105837059
"cg05243629",-0.0435141074601523
"cg05427639",0.00978040668651344
"cg05970317",-0.00201407953973869
"cg07033253",0.0253846156177753
"cg07123608",0.0158157649478426
"cg07184228",-0.330344688046621
"cg08352439",0.0439787567004238
"cg09679945",-0.0167441820779567
"cg10243939",0.0146515788470995
"cg10401362",-3.73606683673676e-05
"cg10960700",0.126103892455124
"cg11479380",-0.10510389445726
"cg11616676",0.0307372548289408
"cg11849717",0.1323548119175
"cg12187165",0.0459309066264834
"cg12651599",0.0404472114864236
"cg12692727",-0.160050120442758
"cg13103485",-0.0601890873830312
"cg13462957",-0.025595320380132
"cg15881944",-0.130037418697811
"cg16402875",-0.108285421656035
"cg16875104",0.0360136298721395
"cg17099954",0.0108259181772552
"cg20071949",0.0980103528301853
"cg20349598",-0.0605600851979892
"cg21162828",0.144632634252115
"cg21403761",-0.0696415147947738
"cg21577356",0.0668191428325888
"cg22586324",0.137338545587629
"cg23625466",0.184041809862125
"cg25065239",0.0269875437306202
"cg25120444",0.0239410783563369
"cg25270424",-0.0184152520155876
"cg26546105",0.113120251721664
"cg26576047",0.013529511547775
"cg00577488",-0.0820839360022332
"cg01659279",-0.0197218926376206
"cg01957585",0.0405142225640157
"cg02481848",-0.0619638552641908
"cg02486421",0.0251657712047816
"cg04208996",0.044849608159441
"cg04217082",0.00024449542579337
"cg08498833",0.0182486424820191
"cg08608523",-0.101130708937658
"cg08954353",0.0957728749116553
"cg09100373",-0.000409771220878044
"cg09441820",0.0626629397626491
"cg10825040",-0.0803366464900168
"cg10941185",-0.05516735951155
"cg12185975",-0.0713466302505716
"cg12195808",0.0178777490675331
"cg13461821",-0.12213739905811
"cg13603914",0.081343210275635
"cg14260002",-0.0121334560982269
"cg16113188",0.00935474283042761
"cg18332838",-0.0585061282423908
"cg18444544",-0.149975862761596
"cg18581669",-0.133217492466411
"cg18757405",0.00543966798682645
"cg19790640",0.000466441660332797
"cg19851416",0.0346922101890706
"cg21666956",0.00271550210580837
"cg22454686",0.00468553196866004
"cg23732024",0.0358583551564033
"cg23746518",-0.0103016591922057
"cg24257495",0.0106562104671184
"cg24264285",0.346505774153043
"cg02169542",0.0360952096930952
"cg02853418",0.0502129808084146
"cg04293877",-0.158299860151318
"cg05152713",0.00782874640412155
"cg07084627",-0.00457470918013487
"cg12972233",0.00297040325316122
"cg13596208",-0.0625727320265782
"cg14071612",0.00183816278127548
"cg14161107",-0.0684814726253042
"cg14179065",-0.0586893801915318
"cg14347300",-0.0250626165038038
"cg14400672",-0.0794705421676027
"cg14414100",0.0132132586834398
"cg14530275",0.042955689838663
"cg14538930",0.0581654218723359
"cg15271616",0.212007240235739
"cg17701168",0.0144947057518823
"cg21250061",-0.209010043225689
"cg02007434",-0.0154591587146213
"cg02937751",0.0116196418497099
"cg03974204",0.0406109202109025
"cg04302492",0.017071654795344
"cg04768368",-0.020707604038836
"cg04942107",-0.0135849707292612
"cg05066621",-0.020328890544449
"cg05324516",0.00153251345434219
"cg05448271",0.0499493700012989
"cg06416034",0.0578344223062002
"cg06870728",0.05801384464912
"cg07209624",-0.0578210439705678
"cg07996555",0.160256001520717
"cg08229320",-0.100794054022251
"cg08740223",-0.00253952448810822
"cg08871356",-0.0265878504294828
"cg09035552",0.043678467123182
"cg09073441",0.0411735931647264
"cg10080966",0.0124087286271602
"cg11688410",0.0377726687742524
"cg12323347",0.0244382029745703
"cg14330737",0.112053958535122
"cg15780078",-0.196338309001024
"cg16200736",-0.0535119393121495
"cg17120273",-0.0973408001001081
"cg17827470",-0.0153654107131938
"cg18273412",-0.000234278440688463
"cg19578660",-0.184769259932097
"cg19649172",0.00247771762138324
"cg19864370",-0.00874916211130381
"cg23211835",0.0406646009016448
"cg23599026",0.409839395493971
"cg23754392",2.53481486295539e-05
"cg23914149",-0.000778929595478848
"cg25387309",0.050008531495036
"cg25536137",0.00387663338762525
"cg25788513",-0.129571436694605
"cg26212135",0.119844962375886
"cg26298855",-6.64375931977201e-07
"cg26781482",-0.0112480367069908
"cg27141509",0.0850103517988055
"cg27630957",-0.188481565431407
"cg00211115",-0.0371321965444113
"cg00374747",-0.000371020874033841
"cg00489394",-0.0600055493712238
"cg01178601",0.0963090577461726
"cg01522437",-0.0144515087276648
"cg01904296",-0.00480311811756607
"cg02024466",0.0938030328084784
"cg02347989",-0.0219780941699422
"cg02719634",-0.0015059936307894
"cg03045325",0.0960132875188431
"cg04703318",0.0111373727056335
"cg05565708",0.0553236876274102
"cg05815275",0.0548948597688526
"cg06098693",0.0601348454270102
"cg06595154",-0.0432860678645368
"cg06917772",-0.143563215201568
"cg07636225",-0.15252606334992
"cg08133755",-0.157889318863223
"cg08509586",0.0100009610653904
"cg08995609",0.056307766334468
"cg09739212",0.00851813633403547
"cg10397930",0.0239460836475905
"cg10672108",-0.023958600401805
"cg10832281",0.289839032529284
"cg11281320",-0.0168012327247965
"cg11516654",-0.00200218518566032
"cg12223997",0.0437521733273402
"cg12256550",-0.165201190882851
"cg13372231",0.0148632012117666
"cg13857519",-0.101944163587335
"cg14603227",-0.00185684334980802
"cg14705695",0.0685279584065498
"cg15480475",-0.0685474666136815
"cg15489541",0.00808650261949985
"cg15700009",-0.0522883245088611
"cg16733419",0.032574652716779
"cg18536644",0.0762885503121467
"cg18560551",0.0207545174229791
"cg18920846",-0.0622446507707041
"cg20446143",-0.0536118283432688
"cg20847924",0.0967290376734795
"cg20962532",-0.00349592596356878
"cg21197233",0.0359144964599443
"cg21664351",-0.00299694699187099
"cg23554917",0.0448154481308974
"cg23709079",-0.000517142303386799
"cg24512005",-0.143367489703792
"cg24530510",-0.276610335786558
"cg24619694",-0.0981054008475859
"cg25124966",0.0570968563278831
"cg25406518",0.119402731793196
"cg25637966",-0.000648775218690497
"cg26388177",0.0155585566115829
"cg26996175",-0.0022042201310163
"cg27158472",-0.0475844205537429
"cg27240158",0.207030588689547
"cg00105041",-0.105801510815866
"cg00604736",-0.0187384287954632
"cg01016169",0.00829301915058472
"cg01668352",-0.190984643878922
"cg01817067",0.0486657954879118
"cg02305251",-0.105238478323948
"cg02393428",-0.049000875908903
"cg03802486",-0.0220479754206746
"cg04046238",0.00591166446636447
"cg04574480",-0.126811833748418
"cg04682969",-0.172094153784627
"cg04771285",0.110203814439917
"cg04887066",-0.0350279674793078
"cg04950824",0.0422518159399815
"cg05502439",-0.0451264488695542
"cg05728902",-0.182463024081234
"cg05858136",-0.122219605135784
"cg06208382",0.0990092070492322
"cg06392241",0.0908302432271607
"cg06868955",-0.0293472269999012
"cg07017706",0.0350509207924661
"cg07443287",-0.00353605103780812
"cg07699978",0.0602527707865636
"cg08688317",0.00405661924190142
"cg09093210",0.029960772901254
"cg09679558",0.0210315358685172
"cg09740133",0.192904036932233
"cg09942736",-0.0302969536406359
"cg11878254",0.0417889760237913
"cg12806797",0.157798976372321
"cg12894524",0.0950600708972683
"cg13298538",-0.190310134231686
"cg13484901",-0.0283744076730987
"cg14189750",-0.0441235299841682
"cg15460816",-0.0166652010682767
"cg15470658",-0.0288503376843471
"cg15659537",-0.0204746842180818
"cg15893360",-0.0441956497175784
"cg17052212",0.0508107567586317
"cg17965159",0.0888121213146112
"cg19985911",0.0312964434086178
"cg20406728",0.0340125065416081
"cg20473420",0.0335320983453741
"cg21523613",0.0197588805970118
"cg21531873",-0.123237049271167
"cg21575634",-0.0844174040844505
"cg21787848",-0.0388801826345916
"cg21864961",0.0538359300864567
"cg23021059",0.103216017920996
"cg23131355",-0.0372691636340145
"cg23442621",-0.0684641302661531
"cg24284036",-0.0389118258588098
"cg24428144",-0.0603459491853487
"cg24727480",0.0560187188121543
"cg26215727",-0.00119139508646619
"cg26386886",0.0405243989433819
"cg27151135",-0.0332881547219281
"cg27423216",-0.0442752422329402
"cg00635522",0.000731499343242283
"cg01175039",-0.288618946442103
"cg01863042",0.0256141384449605
"cg02452491",-0.00197025142738809
"cg05268155",-0.0290124870003994
"cg06440361",-0.0242460951478965
"cg08810464",0.0234026723035966
"cg09072216",-0.0577587612485298
"cg10787713",0.00795250426464526
"cg10811485",0.00852448242975786
"cg12120741",0.0905036093483177
"cg12861503",-0.0368696907063797
"cg13054419",-0.0350639266135397
"cg16969872",0.100751305877286
"cg17444849",-0.0986186978228493
"cg19996420",0.00669206982130301
"cg21031035",0.0398236507077825
"cg21622568",-0.0820960759613711
"cg26068090",-0.0181970591145323
"cg26400954",-0.0291942772909396
"cg00820637",0.244021947924598
"cg01839954",0.0920139430489873
"cg02893348",-0.178658252457782
"cg05175318",0.0507151320181684
"cg05291282",0.0835126578653166
"cg05478628",0.00659080522030023
"cg07065217",-0.196605475982379
"cg07502782",0.103609364483797
"cg07519495",0.0374367747231736
"cg07922154",-0.0916384588309538
"cg11745444",0.109658212409143
"cg12173661",0.0376773787929796
"cg12816876",0.391832318316436
"cg13810457",-0.0763203821371416
"cg13994599",0.0598090038626462
"cg15408360",0.0335920978124449
"cg16124934",-0.0134989440255999
"cg16689937",-0.0529259033691773
"cg18238340",0.00659494252069908
"cg18906360",0.0376502994764295
"cg19622874",-0.0176075892533157
"cg20009354",0.131783294339241
"cg20018782",0.243362840453909
"cg21207436",-0.013542446257185
"cg21836117",0.0936217659838609
"cg23323891",0.00334385246285613
"cg23714481",-0.0443220437767984
"cg24040751",-0.0301160277842
"cg24162781",0.0306812064046176
"cg24642523",0.0149865589678638
"cg26382173",-0.000153375813194916
"cg00075967",0.00411507229709322
"cg01359165",-0.0353800230818775
"cg01375075",0.0396898645102602
"cg02253142",0.103666446433532
"cg03197032",0.0628161334632171
"cg03846881",0.0669756330586954
"cg06000144",-0.00207940099850079
"cg06069100",-0.0118043504128057
"cg06629700",0.0335707289641282
"cg07069934",0.0534797704397206
"cg07921712",-0.166042052145638
"cg09262974",-0.00259019973864842
"cg09365240",-0.0722501402816563
"cg10504066",0.298549833826816
"cg12452386",-0.0452266544596677
"cg13497315",-0.055982740125369
"cg13594465",0.142270206683971
"cg14205663",-0.0296702025779478
"cg14573810",0.0070054687817457
"cg15274202",0.00328294278516576
"cg15882566",0.00057935139668323
"cg16226627",-0.0311098399746827
"cg17048700",-0.162249776073747
"cg17972655",0.0642514927493133
"cg18183774",0.0141578794777906
"cg18464991",0.0323660471637114
"cg18978531",0.0522227503460423
"cg19667460",0.0319444030171705
"cg19831698",0.0401274779737713
"cg22395255",0.0197508348036779
"cg22979123",-0.000117775894314215
"cg23683012",-0.0778886550100534
"cg23772928",0.0235076075630069
"cg24653181",0.0215357581531722
"cg25244921",0.0792678044974271
"cg25406657",-0.0159401887768147
"cg25623473",0.0053840086599644
"cg25839482",-0.0384166859228722
"cg27275698",0.124749544920151
"cg01264729",-0.149629906410513
"cg01704105",0.0773564276135559
"cg01719268",-0.000328443275028607
"cg02225847",-0.112339799981466
"cg02265619",-0.00361571228602168
"cg02434554",-0.0100430494044915
"cg02573134",-0.136658438314456
"cg02707290",0.0507376253828101
"cg02886263",0.0558942159311383
"cg03486974",-0.0338570085931919
"cg03840678",0.0269319769322211
"cg04314652",0.00452239229592874
"cg04384112",0.0159321389668989
"cg04833379",0.0739902980340115
"cg05085585",-0.00898623044104555
"cg05822017",-0.0886374742133732
"cg05893701",0.0230590520556847
"cg07506749",-0.277542809910755
"cg08160619",-0.01538052243335
"cg08441546",-0.141821775802591
"cg08578520",0.0466605837264827
"cg08604596",-0.038179198279732
"cg08903381",0.0612627208956526
"cg08988951",0.00622093522672109
"cg09269891",-0.253010885607809
"cg09363128",-0.142433865020752
"cg09713758",0.0687506278165854
"cg09906145",-0.030177278271514
"cg09970332",-0.0242097703561617
"cg10146880",-0.060564959550297
"cg10298741",-0.105508581026236
"cg10364862",0.00959522893864483
